Class,x1,y1,z1,a1,b1,c1,x2,y2,z2,a2,b2,c2,x3,y3,z3,a3,b3,c3,x4,y4,z4,a4,b4,c4,x5,y5,z5,a5,b5,c5,x6,y6,z6,a6,b6,c6,x7,y7,z7,a7,b7,c7,x8,y8,z8,a8,b8,c8,x9,y9,z9,a9,b9,c9,x10,y10,z10,a10,b10,c10,x11,y11,z11,a11,b11,c11,x12,y12,z12,a12,b12,c12,x13,y13,z13,a13,b13,c13,x14,y14,z14,a14,b14,c14
FALSE,3.746925598144530,-8.073247998046870,-6.277596752929690,7.290076335877860,17.68702290076340,-3.213740458015270,3.3494881225585900,-7.886500268554690,-6.639121203613280,9.648854961832060,-18.51145038167940,-18.82442748091600,2.70065947265625,-8.322244970703130,-6.41646044921875,15.450381679389300,-26.984732824427500,-19.27480916030530,3.1675287963867200,-8.626308581542970,-5.971138940429690,22.35114503816790,-57.29007633587790,-20.85496183206110,1.426944189453130,-9.342174877929690,-4.5585599609375,1.2213740458015300,-20.3206106870229,-25.053435114503800,1.4867992309570300,-8.429984045410160,-6.263231542968750,3.618320610687020,-0.40458015267175600,-4.152671755725190,2.0254946044921900,-8.966285217285160,-5.645527514648440,-12.297709923664100,93.40458015267180,16.778625954198500,2.0278888061523400,-8.604760766601560,-7.321468676757810,-2.8244274809160300,55.083969465648900,-2.045801526717560,1.2832920898437500,-8.341398583984380,-6.375759020996090,16.870229007633600,-84.20610687022900,-34.900763358778600,2.104503259277340,-8.729259252929690,-5.576095666503910,-0.8702290076335880,17.38167938931300,0.19083969465648900,1.5682020874023400,-8.494627490234380,-5.949591125488280,5.122137404580150,13.618320610687000,-18.129770992366400,1.438915197753910,-8.84178673095703,-5.724536169433590,10.610687022900800,18.137404580152700,-8.748091603053440,1.4221557861328100,-8.37012900390625,-5.616797094726560,12.251908396946600,-0.7862595419847330,-11.351145038167900,1.446097802734380,-8.98304462890625,-5.377376928710940,13.687022900763400,-8.931297709923660,-12.86259541984730
FALSE,-1.0941501586914100,6.598419775390620,-8.044517578125,-3.6793893129771000,28.259541984732800,-13.664122137404600,-1.2521674682617200,6.306327172851560,-8.219294299316410,-3.8473282442748100,27.85496183206110,-19.69465648854960,-0.8786720092773440,5.303156677246090,-8.588001354980470,10.053435114503800,17.091603053435100,-9.709923664122140,-1.01514150390625,6.459556079101560,-8.724470849609380,26.18320610687020,15.259541984732800,19.46564885496180,0.143652099609375,6.5768719604492200,-8.355763793945310,0.8549618320610690,13.885496183206100,-14.83969465648860,-0.8978256225585940,5.9376201171875,-9.610325463867190,2.2290076335877900,34.05343511450380,-33.12977099236640,1.2832920898437500,5.511452221679690,-7.651868505859370,-3.16793893129771,46.86259541984730,-29.18320610687020,-0.40940848388671900,5.9591679321289100,-8.315062365722660,-9.13740458015267,23.954198473282400,-30.96946564885500,-0.5458779785156250,6.016628771972660,-7.575254052734370,-5.038167938931300,43.12213740458020,-15.770992366412200,-1.3527239379882800,5.875370874023440,-8.932766394042970,-5.938931297709920,22.50381679389310,-15.076335877862600,-0.8116343627929690,5.403713146972660,-8.63109698486328,-3.2442748091603100,27.389312977099200,-7.580152671755730,-0.9528922607421880,5.966350537109380,-8.894459167480470,-0.6870229007633590,11.34351145038170,-15.67175572519080,-0.9600748657226560,5.9591679321289100,-9.337386474609370,0.9389312977099240,10.030534351145000,-28.557251908396900,-1.7357962036132800,5.568913061523440,-9.306261853027340,-1.8091603053435100,-0.5877862595419850,-36.404580152671800
FALSE,-7.474697583007810,5.078101721191410,-0.4836287353515630,-3.633587786259540,18.244274809160300,-3.946564885496180,-6.8210805297851600,4.551377355957030,-0.0047884033203125,-4.709923664122140,32.38167938931300,15.86259541984730,-7.223306408691410,6.112396838378910,-0.7206546997070310,3.4580152671755700,42.152671755725200,4.0534351145038200,-7.812280017089840,5.896918688964840,-1.6831237670898400,0.6259541984732830,11.854961832061100,-20.900763358778600,-7.481880187988280,5.434837768554690,-1.0582371337890600,0.1297709923664120,14.404580152671800,-11.16030534351150,-7.436390356445310,5.463568188476560,-1.2042834350585900,-1.6564885496183200,20.770992366412200,-9.687022900763360,-7.4794859863281200,5.348646508789060,-1.1827356201171900,0.03816793893129770,11.641221374045800,-10.816793893129800,-7.56567724609375,5.355829113769530,-1.1252747802734400,-0.7099236641221370,13.16030534351150,-7.961832061068700,-7.536946826171870,5.298368273925780,-1.3096283081054700,0.48091603053435100,14.679389312977100,-7.022900763358780,-7.48906279296875,5.418078356933590,-1.3311761230468700,-1.9541984732824400,15.931297709923700,-8.251908396946570,-7.501033801269530,5.295974072265630,-1.0941501586914100,0.1984732824427480,15.49618320610690,-8.312977099236640,-7.235277416992190,5.370194323730470,-0.9217676391601560,0.061068702290076300,18.763358778626000,-6.1679389312977100,-6.672640026855470,5.355829113769530,-0.9265560424804690,0.03816793893129770,37.770992366412200,-4.206106870229010,-7.589619262695310,5.710170959472660,-1.6017209106445300,1.465648854961830,27.229007633587800,-12.099236641221400
FALSE,-10.005368737793000,0.20350714111328100,-1.0271125122070300,-19.206106870229000,6.175572519083970,-67.1145038167939,-10.237606298828100,-0.7805097412109370,-1.8267758666992200,-2.053435114503820,10.526717557251900,-26.076335877862600,-9.028534460449220,0.09337386474609370,0.05027823486328130,-3.3053435114503800,13.923664122137400,-21.259541984732800,-8.762778076171880,-0.26815058593750000,-0.19393033447265600,-1.7786259541984700,24.85496183206110,-8.251908396946570,-9.210493786621090,-0.44053310546875000,-0.8403647827148440,-2.7938931297709900,20.221374045801500,-13.84732824427480,-9.236830004882810,-0.5530605834960940,-0.7493851196289060,-0.8244274809160310,19.755725190839700,-9.259541984732820,-9.193734375,-0.46686932373046900,-0.5386953735351560,1.2061068702290100,6.229007633587790,-10.541984732824400,-9.26316622314453,-0.47644613037109400,-0.5434837768554690,-2.198473282442750,18.47328244274810,-9.419847328244280,-9.294290844726560,-0.47884033203125,-0.7709329345703120,0.22137404580152700,10.587786259542000,-10.099236641221400,-9.138667736816410,-0.34237083740234400,-0.15083470458984400,-2.381679389312980,22.923664122137400,-6.1679389312977100,-9.387664709472660,-0.6584054565429690,-0.4477157104492190,-1.015267175572520,20.69465648854960,-7.4961832061068700,-9.13627353515625,-0.469263525390625,-0.30885201416015600,-0.9236641221374050,15.091603053435100,-9.98473282442748,-9.227253198242190,-0.5746083984375,-0.8954314208984370,-0.22137404580152700,12.931297709923700,-9.938931297709920,-9.1554271484375,-0.5482721801757810,-0.08379705810546870,-3.9083969465648900,20.61832061068700,-6.5038167938931300
FALSE,-8.48505068359375,-2.5809493896484400,-3.9600095458984400,-1.8473282442748100,17.541984732824400,-8.34351145038168,-8.55448253173828,-2.578555187988280,-4.029441394042970,-0.6183206106870230,12.01526717557250,-7.0534351145038200,-8.492233288574220,-1.6112977172851600,-1.1611878051757800,6.419847328244280,-38.98473282442750,-4.900763358778630,-9.437942944335940,-3.2154128295898400,-4.005499377441410,-20.763358778626000,151.4198473282440,-16.450381679389300,-8.999804040527340,-1.659181750488280,-6.536170532226560,-1.6946564885496200,-102.03053435114500,3.099236641221370,-9.241618408203120,-1.7381904052734400,-1.599326708984380,-9.84732824427481,125.12213740458000,-21.778625954198500,-8.743624462890620,-1.2521674682617200,-2.8036101440429700,3.7786259541984700,-21.229007633587800,-28.72519083969470,-8.710105639648440,-4.304774584960940,-6.114791040039060,2.50381679389313,53.85496183206110,-6.854961832061070,-8.32463917236328,-2.0733786376953100,-3.5865140869140600,-0.5572519083969470,20.053435114503800,-9.251908396946570,-8.662221606445310,-2.4492682983398400,-4.383783239746090,-6.3893129770992400,35.221374045801500,-11.687022900763400,-8.257601525878910,-2.521094348144530,-6.270414147949220,10.977099236641200,-9.641221374045800,-11.145038167938900,-7.4962453979492200,-1.0462661254882800,-0.7972691528320310,-11.748091603053400,66.94656488549620,-31.786259541984700,-7.474697583007810,-2.3247698120117200,-6.880935571289060,8.106870229007630,-10.091603053435100,-10.473282442748100,-8.17859287109375,-2.094926452636720,-2.8850130004882800,-14.076335877862600,58.23664122137400,-15.67175572519080
FALSE,-8.173804467773440,-2.327164013671880,-4.920084411621090,-0.17557251908396900,16.862595419847300,-9.32824427480916,-8.303091357421870,-2.2960393920898400,-4.8698061767578100,2.0229007633587800,20.740458015267200,-8.053435114503820,-7.898471276855470,-2.6001030029296900,-5.386953735351560,3.0,-9.931297709923660,-6.0534351145038200,-8.130708837890630,-1.4963760375976600,-1.1037269653320300,7.572519083969470,-22.045801526717600,-10.396946564885500,-10.929530578613300,-3.0166940917968700,-6.605602380371090,6.862595419847330,133.12977099236600,-30.19083969465650,-8.513781103515620,-2.858676782226560,-7.261613635253910,2.122137404580150,-150.3740458015270,9.969465648854960,-6.833051538085940,-0.6727706665039060,3.2824504760742200,-30.427480916030500,161.96946564885500,-24.801526717557300,-8.406042028808590,-2.0973206542968700,-10.414777221679700,3.7404580152671800,-3.7022900763358800,-16.297709923664100,-7.987056738281250,-1.7334020019531200,-0.8451531860351560,-4.870229007633590,48.49618320610690,-13.297709923664100,-8.21690009765625,-2.817975354003910,-7.841010437011720,11.801526717557300,-79.25190839694660,4.595419847328250,-9.701305126953130,-3.3638533325195300,-2.808398547363280,0.030534351145038200,59.94656488549620,-11.572519083969500,-7.572859851074220,-2.77727392578125,-0.5267243652343750,-3.984732824427480,30.717557251908400,-9.091603053435120,-7.596801867675780,-2.288856787109380,-0.055066638183593700,-8.022900763358780,25.442748091603100,-9.251908396946570,-9.651026892089840,-2.166752502441410,-5.645527514648440,-2.312977099236640,41.6793893129771,-13.961832061068700
FALSE,-8.63109698486328,-2.3415292236328100,-4.182670300292970,-0.21374045801526700,16.16030534351150,-7.221374045801530,-8.532934716796880,-2.4779987182617200,-3.797203833007810,-2.267175572519080,11.534351145038200,-1.4427480916030500,-8.070853796386720,-1.6615759521484400,-3.9336733276367200,-5.0534351145038200,38.66412213740460,-11.351145038167900,-8.626308581542970,-2.4971523315429700,-5.279214660644530,7.961832061068700,30.48854961832060,-6.580152671755730,-7.879317663574220,-3.299209887695310,-4.786009118652340,1.618320610687020,-1.9923664122137400,-4.656488549618320,-8.348581188964840,-2.645592834472660,-4.522646936035160,-3.3053435114503800,9.511450381679390,-8.618320610687020,-8.48505068359375,-0.7565677246093750,-2.5737667846679700,5.824427480916030,51.213740458015300,-16.64885496183210,-8.37012900390625,-3.0214824951171900,-6.016628771972660,0.7404580152671760,0.0,-10.053435114503800,-8.384494213867190,-2.712630480957030,-3.9935283691406200,-6.633587786259540,20.106870229007600,-5.022900763358780,-8.238447912597660,-1.3192051147460900,-3.076549133300780,-14.908396946564900,52.732824427480900,-11.641221374045800,-8.147468249511720,-2.583343591308590,-8.169016064453130,11.557251908396900,-3.213740458015270,-12.679389312977100,-7.893682873535160,-2.427720483398440,-1.467645617675780,-2.564885496183210,-45.14503816793890,0.9083969465648860,-7.893682873535160,-2.722207287597660,-5.298368273925780,-0.42748091603053400,95.80152671755730,-10.595419847328200,-7.3286512817382800,-3.2034418212890600,-4.2497079467773400,-3.5267175572519100,-92.65648854961830,6.801526717557250
FALSE,-8.540117321777340,-2.346317626953130,-4.939238024902340,-2.7938931297709900,16.9618320610687,-9.229007633587790,-8.422801440429690,-2.4061726684570300,-4.675875842285160,-0.3969465648854960,13.15267175572520,-7.702290076335880,-8.659827404785160,-2.4013842651367200,-4.987122058105470,0.8091603053435120,2.2061068702290100,-7.1603053435114500,-8.257601525878910,-1.5610194824218700,-3.0454245117187500,0.1297709923664120,23.106870229007600,-7.4961832061068700,-7.896077075195310,-2.5139117431640600,-3.5410242553710900,3.5801526717557300,90.45801526717560,-11.282442748091600,-8.039729174804690,-2.5522189697265600,-6.785167504882810,3.0839694656488500,9.068702290076340,-14.106870229007600,-8.729259252929690,-2.588131994628910,-5.832275244140620,5.236641221374050,-76.51908396946570,-0.3969465648854960,-8.262389929199220,-1.5466542724609400,-1.1827356201171900,-3.7404580152671800,-42.05343511450380,-5.5038167938931300,-8.17141026611328,-2.5737667846679700,0.01915361328125,-5.870229007633590,40.42748091603050,-9.50381679389313,-8.86812294921875,-1.5418658691406200,-3.361459130859380,-12.435114503816800,96.70229007633590,-15.358778625954200,-8.451531860351560,-2.319981408691410,-4.96078583984375,3.2900763358778600,59.7557251908397,-17.0,-8.394071020507810,-2.2266075439453100,-5.585672473144530,6.374045801526720,2.763358778625950,-8.534351145038170,-8.104372619628910,-3.2800562744140600,-3.584119885253910,1.5419847328244300,-37.9236641221374,0.3282442748091600,-8.650250598144530,-2.5809493896484400,-2.760514514160160,-9.061068702290080,7.931297709923670,-5.793893129770990
FALSE,7.321468676757810,-3.8474820678710900,-9.545682019042970,142.15267175572500,148.6412213740460,66.91603053435120,8.2743609375,-9.311050256347660,-9.105148913574220,168.6793893129770,13.587786259542000,86.36641221374050,3.5865140869140600,-7.311891870117190,-7.963114721679690,66.95419847328250,-107.91603053435100,-49.10687022900760,3.421314172363280,-9.765948571777340,-9.260772021484380,69.1145038167939,-235.9618320610690,-70.68702290076340,2.825157958984380,-7.371746911621090,-7.055712292480470,80.74045801526720,-250.13740458015300,-92.74809160305340,1.8507178833007800,-9.447519750976560,0.062249243164062500,-9.236641221374050,66.73282442748090,28.938931297709900,0.74699091796875,-8.781931689453120,-5.442020373535160,-5.083969465648860,150.5114503816790,8.068702290076340,1.47482822265625,-9.121908325195310,-7.364564306640630,50.62595419847330,-87.0,-13.282442748091600,1.43652099609375,-9.789890588378910,-2.0159177978515600,-15.801526717557300,0.8473282442748090,-12.992366412213700,0.7230489013671880,-9.203311181640620,-4.584896179199220,4.893129770992370,25.053435114503800,-3.015267175572520,0.82360537109375,-9.375693701171870,-4.876988781738280,-2.8931297709923700,14.549618320610700,-8.770992366412210,0.8020575561523440,-9.2320416015625,-4.422090466308590,-2.312977099236640,22.671755725190800,-8.312977099236640,0.7015010864257810,-9.349357482910160,-4.6255976074218700,-4.603053435114500,23.946564885496200,-12.091603053435100,0.9504980590820310,-9.406818322753910,-4.716577270507810,-5.137404580152670,24.244274809160300,-8.427480916030530
FALSE,7.024587670898440,-5.667075329589840,-11.243170996093700,-190.0763358778630,86.74809160305340,-22.435114503816800,7.994239343261720,-4.766855505371090,-10.603919152832000,-188.5648854961830,-92.65648854961830,-84.38931297709920,9.169792358398440,0.29927520751953100,-8.827421520996090,-195.53435114503800,-119.63358778626000,-174.86259541984700,6.332663391113280,3.9456443359375000,-6.344634399414060,-129.7709923664120,160.42748091603100,-250.13740458015300,0.82360537109375,2.5330653564453100,-8.588001354980470,-53.70229007633590,110.22137404580200,-250.13740458015300,-4.967968444824220,0.5865794067382810,-5.228936425781250,-65.93129770992370,47.80916030534350,-250.13740458015300,-6.112396838378910,-3.1651345947265600,-6.5385647338867200,-14.290076335877900,113.90839694656500,0.6335877862595420,-6.452373474121090,5.200206005859380,-6.742071875,-3.7251908396946600,-5.641221374045800,-7.061068702290080,-7.352593298339840,3.373430139160160,-6.045359191894530,-3.7404580152671800,18.625954198473300,-18.129770992366400,-7.125144140625000,2.5043349365234400,-6.768408093261720,-2.2519083969465600,16.458015267175600,-10.0,-6.964732629394530,2.6886884643554700,-6.584054565429690,-1.8473282442748100,18.091603053435100,-7.374045801526720,-7.012616662597660,2.7078420776367200,-6.72291826171875,-0.8015267175572520,17.900763358778600,-10.236641221374000,-7.146691955566410,2.6886884643554700,-6.603208178710940,-0.5572519083969470,16.82442748091600,-10.053435114503800,-7.043741284179690,2.7437551025390600,-6.584054565429690,-1.9236641221374000,17.34351145038170,-9.198473282442750
FALSE,-7.082048510742190,2.7198130859375,-6.375759020996090,0.7633587786259540,16.954198473282400,-8.450381679389310,-7.022193469238280,2.6815058593750000,-6.177040283203130,-0.48854961832061100,22.6793893129771,-9.01526717557252,-7.101202124023440,2.4899697265625,-6.442796667480470,-2.7480916030534400,17.198473282442700,-11.786259541984700,-7.216123803710940,2.559401574707030,-6.4667386840820300,1.916030534351150,21.85496183206110,-7.343511450381680,-7.105990527343750,2.655169641113280,-6.667851623535160,-0.007633587786259540,13.786259541984700,-8.725190839694660,-7.292738256835940,2.583343591308590,-6.584054565429690,-1.3969465648855000,15.17557251908400,-9.412213740458010,-7.153874560546880,2.5953145996093700,-6.358999609375000,-1.6412213740458000,17.35114503816790,-7.33587786259542,-7.206546997070310,2.5354595581054700,-6.574477758789060,-1.0610687022900800,15.65648854961830,-7.9465648854961800,-7.252036828613280,2.592920397949220,-6.301538769531250,-1.1068702290076300,17.3206106870229,-7.641221374045800,-7.249642626953130,2.588131994628910,-6.337451794433590,-1.2748091603053400,17.30534351145040,-8.282442748091600,-7.261613635253910,2.6312276245117200,-6.308721374511720,-1.0534351145038200,17.14503816793890,-8.419847328244280,-7.280767248535160,2.6216508178710900,-6.311115576171880,-0.9083969465648860,17.66412213740460,-8.541984732824430,-7.254431030273440,2.6671406494140600,-6.320692382812500,-1.4809160305343500,17.885496183206100,-8.320610687022900,-7.275978845214840,2.4588451049804700,-6.327874987792970,-1.2290076335877900,17.931297709923700,-9.061068702290080
FALSE,4.285620971679690,-8.279149340820310,-5.363011718750000,0.20610687022900800,12.702290076335900,-8.366412213740460,4.2688615600585900,-7.8912886718750000,-5.513846423339840,-0.48854961832061100,16.14503816793890,-9.778625954198470,4.390965844726560,-7.9295958984375000,-5.49708701171875,4.122137404580150,6.687022900763360,-1.6106870229007600,4.709394665527340,-8.173804467773440,-5.432443566894530,15.221374045801500,-2.9236641221374000,-10.709923664122100,4.709394665527340,-8.44674345703125,-5.430049365234380,9.83206106870229,-28.282442748091600,-18.96946564885500,4.378994836425780,-8.734047656250000,-5.609614489746090,-0.7251908396946570,-16.595419847328200,-41.01526717557250,3.2345664428710900,-8.798691101074220,-5.796362219238280,-13.748091603053400,-9.709923664122140,-45.55725190839700,2.9975404785156200,-8.413224633789060,-5.5449710449218700,-6.748091603053440,16.061068702290100,-22.61832061068700,3.2824504760742200,-8.341398583984380,-5.442020373535160,5.404580152671760,25.778625954198500,12.389312977099200,3.873818286132810,-8.226476904296870,-5.68862314453125,9.946564885496180,33.45038167938930,27.022900763358800,4.790797521972660,-8.142679846191410,-5.7149593627929700,8.992366412213740,32.10687022900760,17.0,4.434061474609380,-7.948749511718750,-5.664681127929690,-4.122137404580150,25.38167938931300,-12.931297709923700,4.094084838867190,-8.386888415527340,-5.746083984375,-5.916030534351150,12.381679389313000,-20.47328244274810,3.584119885253910,-8.480262280273440,-5.523423229980470,-7.427480916030530,12.13740458015270,-19.35114503816790
FALSE,3.0454245117187500,-8.01818135986328,-6.253654736328130,14.404580152671800,-58.12213740458020,-24.27480916030530,2.50912333984375,-8.013392956542970,-6.301538769531250,15.534351145038200,-63.25190839694660,-27.366412213740500,2.2361843505859400,-8.231265307617190,-6.500257507324220,15.725190839694700,-59.045801526717600,-29.702290076335900,1.484405029296880,-8.147468249511720,-6.6510922119140600,7.534351145038170,-23.52671755725190,-39.70992366412210,1.6160861206054700,-8.865728747558590,-6.253654736328130,-7.259541984732830,-13.106870229007600,-13.67175572519080,1.3192051147460900,-9.009380847167970,-5.600037683105470,-22.0,-21.603053435114500,-23.916030534351100,0.0718260498046875,-9.081206896972660,-3.0502129150390600,1.1297709923664100,-20.16030534351150,-8.145038167938930,0.18435352783203100,-8.757989672851560,-6.883329772949220,4.816793893129770,38.55725190839700,-5.862595419847330,1.0223241088867200,-7.989450939941410,-6.248866333007810,9.259541984732820,73.16030534351150,-5.572519083969470,1.3551181396484400,-7.572859851074220,-7.9846625366210900,11.923664122137400,30.206106870229000,-8.297709923664120,0.7924807495117190,-8.571241943359380,-7.307103466796880,-1.0534351145038200,-3.427480916030530,-12.32824427480920,1.426944189453130,-8.518569506835940,-5.422866760253910,-10.725190839694700,-6.137404580152670,-6.076335877862600,-0.26336218261718700,-9.313444458007810,-4.331110803222660,3.6564885496183200,-14.244274809160300,-3.763358778625950,0.3112462158203130,-8.520963708496090,-6.641515405273440,-4.916030534351150,34.152671755725200,-8.923664122137410
FALSE,1.218648645019530,-8.616731774902340,-5.793968017578120,-12.625954198473300,14.969465648855000,-24.64885496183210,0.38786066894531200,-8.291120349121090,-6.87614716796875,-14.381679389313000,-1.2900763358778600,-18.0,0.8643067993164060,-8.374917407226560,-7.041347082519530,-15.82442748091600,15.870229007633600,-6.122137404580150,1.2593500732421900,-8.690952026367190,-6.268019946289060,-15.893129770992400,2.8244274809160300,-11.534351145038200,1.0103531005859400,-8.626308581542970,-5.389347937011720,7.557251908396950,4.015267175572520,-11.389312977099200,0.6344634399414060,-8.932766394042970,-5.815515832519530,39.656488549618300,20.419847328244300,-7.32824427480916,-0.27293898925781200,-8.47786807861328,-6.598419775390620,50.14503816793890,47.595419847328200,2.114503816793890,0.8403647827148440,-8.116343627929690,-7.64229169921875,23.580152671755700,35.63358778625950,11.396946564885500,0.8259995727539060,-8.346186987304690,-7.4794859863281200,-26.580152671755700,-6.221374045801530,-19.755725190839700,0.82360537109375,-9.255983618164060,-5.858611462402340,-60.51908396946570,-2.6259541984732800,-29.595419847328200,0.5123591552734370,-9.143456140136720,-4.912901806640630,-52.66412213740460,8.32824427480916,-30.46564885496180,0.7805097412109370,-8.566453540039060,-4.2497079467773400,15.938931297709900,25.740458015267200,-2.8244274809160300,0.5674257934570310,-8.228871105957030,-6.528987927246090,37.37404580152670,32.603053435114500,-2.5419847328244300,1.1923124267578100,-8.403647827148440,-7.436390356445310,19.519083969465600,47.7557251908397,4.740458015267180
FALSE,-6.677428430175780,-0.928950244140625,-1.5729904907226600,-11.48091603053440,-34.213740458015300,-107.78625954198500,-6.880935571289060,-3.39018955078125,-1.16837041015625,4.526717557251910,102.61832061068700,-64.3206106870229,-7.3837179199218700,-6.234501123046880,-5.868188269042970,-2.732824427480920,14.17557251908400,26.198473282442700,-8.468291271972660,-2.2936451904296900,-4.369418029785160,-6.511450381679390,43.50381679389310,-6.221374045801530,-7.6997525390625,-3.1292215698242200,-5.4899044067382800,2.7938931297709900,15.122137404580200,-1.5877862595419800,-8.13310303955078,-3.411737365722660,-3.4835634155273400,5.786259541984730,-17.549618320610700,-4.396946564885500,-8.233659509277340,-2.2290017456054700,-2.8730419921875,-15.633587786259500,79.83969465648860,-7.969465648854960,-8.583212951660160,-2.6791116577148400,-7.352593298339840,4.633587786259540,-46.33587786259540,-7.244274809160310,-7.781155395507810,-2.7174188842773400,-2.8323405639648400,-14.67175572519080,75.67175572519080,-6.641221374045800,-7.982268334960940,-2.7461493041992200,-3.469198205566410,-1.4732824427480900,-9.030534351145040,-7.190839694656490,-8.465897070312500,-2.5474305664062500,-7.127538342285160,0.4961832061068700,-26.137404580152700,-10.13740458015270,-8.607154968261720,-2.9376854370117200,-7.955932116699220,1.900763358778630,12.511450381679400,-6.824427480916030,-7.893682873535160,-2.8802245971679700,-3.9312791259765600,-7.717557251908400,71.07633587786260,-4.847328244274810,-7.955932116699220,-2.4947581298828100,-3.4931402221679700,-4.8320610687022900,31.732824427480900,-8.450381679389310
